,Unnamed: 0,0,1,2,3,4,5,6,7,8
1738,11,"THE DOPE SPOT LLC 
Trade Name: THE DOPE SPOT LLC","DAAA-H7AO-
W99G",SATERANANCE@GMAIL.COM,4795617580,MULDROW,74948.0,SEQUOYAH,,
1739,12,"URBAN EXCHANGE, LLC. 
Trade Name: URBAN EXCHANGE",DAAA-N1ZZ-G5VX,URBANEXCHANGE2@GMAIL.COM,4794079113,MULDROW,74948.0,SEQUOYAH,,
1740,13,"WHITNEY MARTIN 
Trade Name: OKLAHOMA GROWER",DAAA-EYYW-CLHQ,"OKLAHOMAGROWER@ICLOUD.CO
M",4792228224,MULDROW,74948.0,SEQUOYAH,,
1741,14,"YYL, LLC 
Trade Name:",DAAA-EKYJ-VOKL,MATT@STACYLEGALGROUP.COM,4058167228,MULHALL,73063.0,LOGAN,,
1742,0,"TJB TWO INVESTMENTS, LLC 
Trade Name: HARD TO FIND 4/20",DAAA-VYWB-SD7K,STEVE@DERRYBERRYLAW.COM,4055286569,ARDMORE,73401.0,CARTER,,
1743,1,"TRU RELEAF, LLC 
Trade Name:",DAAA-NK0Q-ZJGV,LDSHORTER@CABLEONE.NET,5802229089,ARDMORE,73401.0,CARTER,,
1744,2,"YUM YUM FARMS LLC 
Trade Name: YUM YUM FARMS",DAAA-V18I-QYW8,ZEMLICKAMICHAEL@GMAIL.COM,2108575992,ARDMORE,73401.0,CARTER,,
1745,3,"1 PEAK PARTNERS INC. 
Trade Name: DBA AQUILA DISPENSARY",DAAA-4JNS-LR58,AQUILAPHIL@GMAIL.COM,8187319876,ARDMORE,73401.0,CARTER,,
1746,4,"2WHITES AND BOSA LLC 
Trade Name: INDEPENDENCE FARMS 2",DAAA-NJKE-KQIH,BOBBYJOWHITE3@GMAIL.COM,5805043294,ARDMORE,73401.0,CARTER,,
1747,5,"120 KRAVE'S LLC 
Trade Name:",DAAA-2PZY-UZAR,KRAVEDISPENSARY@GMAIL.COM,9032676815,ARDMORE,73401.0,CARTER,,
1748,6,"420 GREEN GRASS CORPORATION 
Trade Name: 420 GREEN GRASS CORPORATION",DAAA-N1DT-3FKW,OKCDISP@YAHOO.COM,2544850894,ARDMORE,73401.0,CARTER,,
1749,7,"THE 420 SPOT LLC 
Trade Name: THE 420 SPOT",DAAA-EKRZ-WQFU,TJBERRYI@YAHOO.COM,5802223884,ARDMORE,73401.0,CARTER,,
1750,8,"STATE LINE DISPENSARY LLC 
Trade Name: STATE LINE DISPENSARY OF ARKOMA",DAAA-VK5X-B7UI,DEREKNETZ@GMAIL.COM,9187746137,ARKOMA,74901.0,LE FLORE,,
1751,9,"S & W HEMPIRE DISPENSARY 
Trade Name: S & W HEMPIRE DISPENSARY",DAAA-EKJR-OX1E,JASONSKILLERN@GMAIL.COM,4056237587,ASHER,74826.0,POTTAWATOMIE,,
1752,10,"GENERATION GREEN, LLC 
Trade Name: GENERATION GREEN LLC",DAAA-E1CL-JWFU,"GENERATIONGREEN18@GMAIL.CO
M",5802392128,ATOKA,74525.0,ATOKA,,
1753,11,"JD BURKHALTER LLC 
Trade Name: THE CANNABIS CURE","DAAA-VK2L-
AGOM",JERRYBURKHALTER@GMAIL.COM,5802392301,ATOKA,74525.0,ATOKA,,
1754,12,"KINGS RESERVES LLC 
Trade Name: KINGS RESERVES",DAAA-4J55-TIOW,TODD@KINGSRESERVES.COM,5804369292,ATOKA,74525.0,ATOKA,,
1755,13,"MIDWESTERN BOTANICAL CURES LLC 
Trade Name: A TOKIN OKIE",DAAA-E1OL-OLSX,ATOGENETICS@GMAIL.COM,5803782629,ATOKA,74525.0,ATOKA,,
1756,14,"MJS SHOPPE LLC 
Trade Name: MJ'S SHOPPE",DAAA-4YOC-ERME,MJSSHOPPE2019@YAHOO.COM,5803646008,ATOKA,74525.0,ATOKA,,
1757,0,"LIN GREEN, LLC 
Trade Name:",DAAA-NK83-QHLR,MATT@STACYLEGALGROUP.COM,4058167228,MUSKOGEE,73010.0,GRADY,,
1758,1,"ADVANCED WELLNESS AND DISPENSARY, LLC 
Trade Name: ADVANCED WELLNESS AND DISPENSARY, LLC",DAAA-N1JS-XZWR,"ADVANCEDWELLNESSANDDISPENSA
RY@GMAIL.COM",9183488803,MUSKOGEE,74401.0,MUSKOGEE,,
1759,2,"BIG CHEEF DISPENSARY LLC 
Trade Name: DERNYELL HENRY",DAAA-7F8I-VSRH,DHENRY.1984@GMAIL.COM,4055376859,MUSKOGEE,74401.0,MUSKOGEE,,
1760,3,"BIG PAPA'S LLC 
Trade Name: BIG PAPA'S OKIE TOKE","DAAA-VKKQ-
PAW7",RBEPPER@ME.COM,9189105309,MUSKOGEE,74401.0,MUSKOGEE,,
1761,4,"EMERALD CROSS, LLC 
Trade Name: NATIVE GRASS DISPENSARY",DAAA-EKX6-CTSR,RONNIE@GCLEDS.COM,9186160611,MUSKOGEE,74401.0,MUSKOGEE,,
1762,5,"EVO CANNABIS COMPANY MUSKOGEE WEST, LLC 
Trade Name:",DAAA-VJA8-IFTI,TIK@EVOLUTIONONLINE.COM,9182075436,MUSKOGEE,74401.0,MUSKOGEE,,
1763,6,"FLOWER POWER DISPENSARY LLC 
Trade Name: FLOWER POWER DISPENSARY",DAAA-EJRL-TKKK,SHAWN_GANDY@YAHOO.COM,9185198010,MUSKOGEE,74401.0,MUSKOGEE,,
1764,7,"GREEN HAZE L L C 
Trade Name: GREEN HAZE L L C",DAAA-NJYA-GXRN,"GREENHAZE2019@SUDDENLINKMAI
L.COM",9184065001,MUSKOGEE,74401.0,MUSKOGEE,,
1765,8,"GREENST DISPENSARY 
Trade Name:",DAAA-VJTG-JZ56,FIREYRED104@ICLOUD.COM,9183910673,MUSKOGEE,74401.0,MUSKOGEE,,
1766,9,"JUN GREEN, LLC 
Trade Name:",DAAA-VKQ6-XSDE,MATT@STACYLEGALGROUP.COM,4058167228,MUSKOGEE,74401.0,MUSKOGEE,,
1767,10,"NAVIGATOR LIFE SERVICES, INC. 
Trade Name: NAVIGATOR LIFE MEDICAL MARIJUANA CO.",DAAA-VJIQ-SRLP,AJMITCHUM88@GMAIL.COM,9183606519,MUSKOGEE,74401.0,MUSKOGEE,,
1768,11,"NEOK PAIN RELIEF LLC 
Trade Name: LOTUS GOLD",DAAA-NYXB-2ZCB,PJ@CBDPLUSUSA.COM,4054175333,MUSKOGEE,74401.0,MUSKOGEE,,
1769,12,"OKIE MMJ AND TRANSPORT SERVICE LLC 
Trade Name: OKIE MMJ AND TRANSPORT SERVICE",DAAA-VYRZ-GPYB,STEPHEN@OKIEMMJ.COM,9186833733,MUSKOGEE,74401.0,MUSKOGEE,,
1770,13,"POWELL FARM LLC 
Trade Name: POWELL FARM LLC",DAAA-NJEN-KDFI,POWELLCOLUMBUS@GMAIL.COM,9186875546,MUSKOGEE,74401.0,MUSKOGEE,,
1771,14,"SEASONS OF GREENS LLC 
Trade Name: SEASONS OF GREENS LLC",DAAA-VYJI-UJS4,THEADRA@ATT.NET,4058227233,MUSKOGEE,74401.0,MUSKOGEE,,
1772,0,"THE KUSH SHACK, LLC 
Trade Name: THE KUSH SHACK LLC",DAAA-EJQQ-POZA,INGERJOHNS123@GMAIL.COM,9183601630,MUSKOGEE,74401.0,MUSKOGEE,,
1773,1,"THE ROYAL TREE LLC 
Trade Name: EUPHORA",DAAA-468X-GSMA,JUSTIN@NUVOLECORP.COM,2066050184,MUSKOGEE,74401.0,MUSKOGEE,,
1774,2,"THE TRUE HEADS CANNABIS CULTIVATION, LLC 
Trade Name: THE TRUE HEADS CANNABIS COMPANY",DAAA-NYR1-DDOD,JAMESSTYRES@HOTMAIL.COM,7703694237,MUSKOGEE,74401.0,MUSKOGEE,,
1775,3,"WRIGHT WAY ENTERPISES LLC 
Trade Name: TREEHOUSE","DAAA-PEWH-
NDGY",TAMIA.SMITH38@GMAIL.COM,9183605409,MUSKOGEE,74401.0,MUSKOGEE,,
1776,4,"ARROWHEAD APOTHECARY DISPENSARY LLC 
Trade Name:",DAAA-0QAZ-HJ1K,ANDY.HORLICK@GMAIL.COM,9183518738,MUSKOGEE,74403.0,MUSKOGEE,,
1777,5,"BIG SKY CANNABIS LLC 
Trade Name:",DAAA-NKEB-JNVV,LARRY@BIGSKYCANNABIS.CO,9187813799,MUSKOGEE,74403.0,MUSKOGEE,,
1778,6,"DURAN COMPANY,  LLC 
Trade Name: SENSIMILLA CANNABIS",DAAA-NJPY-FMPC,"STEPHANIE.DURAN38@YAHOO.CO
M",9189100306,MUSKOGEE,74403.0,MUSKOGEE,,
1779,7,"EMERALD CROSS, LLC 
Trade Name: NATIVE GRASS DISPENSARY",DAAA-4JQP-19SB,RONNIE@GCLEDS.COM,9186160611,MUSKOGEE,74403.0,MUSKOGEE,,
1780,8,"GN BRIGHT INNOVATIONS LLC 
Trade Name: GREEN NATION","DAAA-W0OP-
BN5S",GNINNOVATIONSOK@GMAIL.COM,5807436030,MUSKOGEE,74403.0,MUSKOGEE,,
1781,9,"GREEN COUNTRY MEDICAL SOLUTIONS LLC 
Trade Name: GREEN COUNTRY MEDICAL SOLUTIONS",DAAA-V1WP-I83Y,"GREENCOUNTRYMEDICALSOLUTION
S@GMAIL.COM",9186160611,MUSKOGEE,74403.0,MUSKOGEE,,
1782,10,"GREEN CULTURE LLC 
Trade Name: GREEN CULTURE MUSKOGEE",DAAA-VYQ7-1XAD,UAZHAR@GMAIL.COM,9188991919,MUSKOGEE,74403.0,MUSKOGEE,,
1783,11,"JOHNNY D'S LLC 
Trade Name: JOHNNY D'S LLC",DAAA-CMRA-X2Q5,JOHNNYSDISPENSARY@GMAIL.COM,9186160300,MUSKOGEE,74403.0,MUSKOGEE,,
1784,12,"JUANA MAMA CANNABIS BOUTIQUE LLC 
Trade Name:",DAAA-YAY5-HTRQ,"JUANAMAMACANNABISBOUTIQUE
@GMAIL.COM",9189518826,MUSKOGEE,74403.0,MUSKOGEE,,
1785,13,"WGC LLC 
Trade Name: LIFTED SPIRITS MUSKOGEE","DAAA-EYRM-
MU0G","LIFTEDSPIRITSMUSKOGEE@GMAIL.C
OM",9186166419,MUSKOGEE,74403.0,MUSKOGEE,,
1786,14,"THE TREEHOUSE 41 LLC 
Trade Name: THE TREEHOUSE",DAAA-4JJ0-CCUB,TAMIA.SMITH38@GMAIL.COM,9183605409,MUSKOGEE,74401.0,MUSKOGEE,,
1787,0,"220 FARMS LLC 
Trade Name: 420 MAIN DISPENSARY",DAAA-4J1S-4BKV,220FARMS918@GMAIL.COM,9188161922,MUSKOGEE,74401.0,MUSKOGEE,,
1788,1,"918 ROOTS LLC 
Trade Name: 918 ROOTS",DAAA-4JK0-LLS7,OK918ROOTS@YAHOO.COM,9187181932,MUSKOGEE,74401.0,MUSKOGEE,,
1789,2,"918ROOTS LLC 
Trade Name: 918ROOTS LLC",DAAA-ALQV-NHBF,BRAD@918ROOTS.COM,9187181932,MUSKOGEE,74403.0,MUSKOGEE,,
1790,3,"GN 2950 MUSKOGEE 1 INNOVATIONS LLC 
Trade Name: GREEN NATION","DAAA-UAGX-
HGXQ",GNINNOVATIONS12@GMAIL.COM,5807436030,MUSKOGEE,74401.0,MUSKOGEE,,
1791,4,"CBDP CORPORATION 
Trade Name: LEAF LIFE DISPENSARY",DAAA-4JSQ-8KVE,CASEY@THELEAFLIFEOK.COM,4052565010,MUSTANG,73064.0,CANADIAN,,
1792,5,"EMPIRE DISPENSARY INC 
Trade Name: DOOBIES OF MUSTANG",DAAA-XEAT-OA4B,CHARPER@CHRISHARPERLAW.COM,4053590600,MUSTANG,73064.0,CANADIAN,,
1793,6,"HERBAL RELEAF DISPENSARY, LLC 
Trade Name: HERBAL RELEAF DISPENSARY, LLC",DAAA-41HV-AIIV,HASHTAG405@YAHOO.COM,4052499837,MUSTANG,73064.0,CANADIAN,,
1794,7,"INTEGRATED SUPPLY INC. 
Trade Name: WILD HORSE DISPENSARY",DAAA-4JR6-EGIY,"WILDHORSEDISPENSARY@GMAIL.C
OM",4544764775,MUSTANG,73064.0,CANADIAN,,
1795,8,"MUSTANG PATIENT CARE, LLC 
Trade Name: FLIPPIN FARMS",DAAA-RKFL-LFWF,FLIPPINFARMSLLC@GMAIL.COM,5807163344,MUSTANG,73064.0,CANADIAN,,
1796,9,"RED DIRT EXPERIENCE LLC 
Trade Name: RED DIRT EXPERIENCE",DAAA-DJ2A-PYDY,RED420DIRT@GMAIL.COM,9723336519,MUSTANG,73064.0,CANADIAN,,
1797,10,"THE HEALTHY LEAF DISPENSARY, LLC 
Trade Name: THE HEALTHY LEAF DISPENSARY",DAAA-EJM8-HAH1,STACIBH@YAHOO.COM,4056309058,MUSTANG,73064.0,CANADIAN,,
1798,11,"THE LOUD FLOWER LLC 
Trade Name:",DAAA-OSAF-B3QT,WES@THELOUDFLOWER.COM,4053970600,MUSTANG,73064.0,CANADIAN,,
1799,12,"GB MAC INVESTMENTS CORPORATION 
Trade Name: GB MAC HIGH WAY 66 - CORDELL",DAAA-ENGX-JER8,"HIGHWAY66DISPENSARY@GMAIL.C
OM",5802140235,NEW CORDELL,73632.0,WASHITA,,
1800,13,"DAVID'S CLOUD LLC 
Trade Name: DAVID'S CLOUD",DAAA-4DZE-38C2,THECLOUD1097@GMAIL.COM,4053142831,NEWALLA,74857.0,CLEVELAND,,
1801,14,"BISON WELLNESS CO LLC 
Trade Name: BISON CANNABIS CO.",DAAA-VJOV-G33K,BISONCANNABIS@GMAIL.COM,4052135582,NEWCASTLE,73065.0,OKLAHOMA,,
1802,0,"FCH NEWCASTLE LLC 
Trade Name: CBD PLUS USA",DAAA-4YOR-IO5W,"FULLCIRCLEHEALINGOK@GMAIL.CO
M",4056375259,NEWCASTLE,73065.0,MCCLAIN,,
1803,1,"GROUND ZERO DISPENSARY, LLC 
Trade Name:",DAAA-GT1I-KSAT,"GROUNDZERODISPENSARY11@GM
AIL.COM",4053149399,NEWCASTLE,73065.0,MCCLAIN,,
1804,2,"MAIN STREET CANNABIS COMPANY LLC. 
Trade Name: MAIN STREET CANNABIS COMPANY",DAAA-0KKB-TJGL,ERIDE929@GMAIL.COM,4053133922,NEWCASTLE,73065.0,MCCLAIN,,
1805,3,"MOM & POP'S CANNABIS SHOP LLC 
Trade Name: MOM & POP'S CANNABIS SHOP","DAAA-NYD2-
WXON",MNPINFO@MNP420.COM,4054068010,NEWCASTLE,73065.0,MCCLAIN,,
1806,4,"SUNSHINE COOPERATIVE LLC 
Trade Name: THE JOINT CANNABIS CLUB",DAAA-E1KI-OJQV,THEJOINTOKC@GMAIL.COM,9185579998,NEWCASTLE,73065.0,MCCLAIN,,
1807,5,"TOTAL HOLISTIC CARE, INC 
Trade Name:",DAAA-4KNK-WTLH,SMCCTRICITY@GMAIL.COM,4052228658,NEWCASTLE,73065.0,MCCLAIN,,
1808,6,"VICE CAPITAL DISPENSARY LLC 
Trade Name: LOTUS GOLD",DAAA-K093-DBKM,RYAN.VICE@ICLOUD.COM,4057407926,NEWCASTLE,73065.0,MCCLAIN,,
1809,7,"NATIVE HARVEST LLC 
Trade Name:",DAAA-NJKM-RVRH,"COURTNEY@OKLAHOMAMOTORCA
RS.COM",4053178842,NEWCASTLE,73072.0,MCCLAIN,,
1810,8,"AMERICAN CANNABIS 8 LLC 
Trade Name: AMERICAN CANNABIS",DAAA-VKT0-NZVW,HEALINGFARMS420@GMAIL.COM,5419443385,NEWCASTLE,73065.0,MCCLAIN,,
1811,9,"1121 DELTA 9 LLC 
Trade Name: NEW+MED CANNABIS COMPANY",DAAA-EKJ9-NNRT,ERIC@JMLER.COM,4052083667,NEWCASTLE,73065.0,MCCLAIN,,
1812,10,"HEMP STATION DISPENSARY, LLC 
Trade Name: HEMP STATION DISPENSARY",DAAA-NJ6L-DRSW,MAGGIEMAGEN@GMAIL.COM,5803043651,NEWKIRK,74647.0,KAY,,
1813,11,"INDIGENOUS HEALTH SOLUTIONS LLC 
Trade Name: INDIGENOUS HEALTH SOLUTIONS LLC",DAAA-4YFI-6RW3,"REBECCA.BARTLETT@OMDEVELOP
MENT.ORG",4052354702,NEWKIRK,74647.0,KAY,,
1814,12,"PRIDE OF THE PRAIRIE SUPPLY LLC 
Trade Name: PRIDE OF THE PRAIRIE SUPPLY LLC",DAAA-DNLV-LSC0,KCJ67KCJ67@ICLOUD.COM,9186041604,NEWKIRK,74647.0,KAY,,
1815,13,"MILLER GREENACRES PHARM, LLC 
Trade Name: MILLER GREENACRES PHARMS",DAAA-NYDV-JXXZ,"MILLERGREENACRESFARMS@GMAI
L.COM",4052553045,NICOMA PARK,73066.0,CLEVELAND,,
1816,14,"DOOBIE J'S DISPENSARY LLC 
Trade Name: DOOBIE J'S  DISPENSARY LLC","DAAA-N1U6-
YYGM",COBRA1450@SBCGLOBAL.NET,4058209366,NOBLE,73068.0,CLEVELAND,,
1817,0,"ETHOS WELLNESS SOUTH, INC. 
Trade Name: ETHOS WELLNESS",DAAA-69U4-EIVU,HMERCHEN@GMAIL.COM,4058344007,NOBLE,73068.0,CLEVELAND,,
1818,1,"NOBLE NECTAR LLC 
Trade Name: NOBLE NECTAR LLC",DAAA-VYUR-SKGK,PRESTON@THEAFAM.COM,9727572977,NOBLE,73068.0,NOBLE,,
1819,2,"ROSE ROCK LLC 
Trade Name:",DAAA-VYZQ-HD5H,CRYSTAL_FURR@YAHOO.COM,6204826904,NOBLE,73068.0,CLEVELAND,,
1820,3,"THUNDER BUDZ DISPENSARY LLC 
Trade Name: THUNDER BUDZ DISPENSARY",DAAA-N1TB-XOGV,"THUNDERBUDZDISPENSARY@GMAI
L.COM",4057777680,NOBLE,73068.0,CLEVELAND,,
1821,4,"U S GREEN, LLC 
Trade Name: N/A",DAAA-VJ91-U1W8,LINDSEYBUSINESS@HOTMAIL.COM,6267310645,NOBLE,73068.0,CLEVELAND,,
1822,5,"WHOLEY WHOLISTICS, LLC 
Trade Name: YUR PLACE",DAAA-BLGA-5GG4,"WHOLELYWHOLISTICS@GMAIL.CO
M",4054960357,NOBLE,73068.0,CLEVELAND,,
1823,6,"GREENLOVE COMPASSIONATE CARE AND WELLNESS CENTER 
Trade Name: GREENLOVE COMPASSIONATE CARE AND WELLNESS 
CENTER",DAAA-VJI4-OOWJ,"INFO@GREENLOVEOKLAHOMA.CO
M",4056171306,NORMAN,73026.0,CLEVELAND,,
1824,7,"ANP INVESTMENTS LLC 
Trade Name: STEADY EDDI 3",DAAA-NKFX-SWTS,JESSICACHUMPHREY@YAHOO.COM,4058160420,NORMAN,73069.0,CLEVELAND,,
1825,8,"CANNVEST GROUP, LLC 
Trade Name: MANGO CANNABIS",DAAA-VYZ2-M8K8,INFO@MANGOCANNABIS.COM,2489616160,NORMAN,73069.0,CLEVELAND,,
1826,9,"CHRONIC SOLUTIONS LLC 
Trade Name: CHRONIC SOLUTIONS LLC",DAAA-EYRS-6UHT,"CHRONICSOLUTIONS2018@GMAIL.
COM",5804715383,NORMAN,73069.0,CLEVELAND,,
1827,10,"CLUTCH ENTERPRISES, LLC 
Trade Name:",DAAA-EKIT-MAE6,DAVE@ALTUMPROVISIONS.COM,2489248437,NORMAN,73069.0,CLEVELAND,,
1828,11,"DTN RETAIL LLC 
Trade Name: GREEN BUFFALO",DAAA-N1XF-PRGS,JWFISHCITY@GMAIL.COM,4056377272,NORMAN,73069.0,CLEVELAND,,
1829,12,"FRICK N FRACK ENTERPRISES INC 
Trade Name: THE CANNA FACTORY",DAAA-EJLW-XYJX,VTREENA@YAHOO.COM,4699996285,NORMAN,73069.0,CLEVELAND,,
1830,13,"GAFFNEY WORLD LLC 
Trade Name: BEE HIGH DISPENSARY AND CANNA CAFE",DAAA-ZTGQ-AGT0,"BEEHIGHDISPENSARYANDCANNACA
FE@GMAIL.COM",4059245274,NORMAN,73069.0,CLEVELAND,,
1831,14,"GR COMPANIES OK, LLC 
Trade Name:",DAAA-N1SX-UJIN,"GRASSROOTSOKLAHOMA1@GMAIL.
COM",7734597766,NORMAN,73069.0,CLEVELAND,,
1832,0,"HERBAL HOUSE, LLC 
Trade Name: HERBAL HOUSE",DAAA-E1TL-QYOP,CLINT@DRILLCOM.US,4055132258,NORMAN,73069.0,CLEVELAND,,
1833,1,"HG PARTNERS LLC 
Trade Name:",DAAA-4Y5R-PEFR,"NATASHA@HIGHERGROUNDCANNA
BIS.CO",4052400869,NORMAN,73069.0,CLEVELAND,,
1834,2,"HW BASS LLC 
Trade Name: GREEN BUFFALO",DAAA-EKXF-7ICH,JWFISHCITY@GMAIL.COM,4056377272,NORMAN,73069.0,CLEVELAND,,
1835,3,"JHW RETAIL OK LLC 
Trade Name: GREEN BUFFALO",DAAA-4YJY-9PDW,JWFISHCITY@GMAIL.COM,4056377272,NORMAN,73069.0,CLEVELAND,,
1836,4,"KB STRATEGIES, LLC 
Trade Name: MEDICINAL MARIJUANA OF NORMAN","DAAA-E1FH-
YWWB",MICHAELKYLEPARKER@GMAIL.COM,5809162535,NORMAN,73069.0,CLEVELAND,,
1837,5,"KSPM MEDICAL LLC 
Trade Name: CBD PLUS USA",DAAA-EKLI-OTDD,SHAWNPMH88@YAHOO.COM,4054732662,NORMAN,73069.0,CLEVELAND,,
1838,6,"KSPM MEDICAL LLC 
Trade Name: CBD PLUS USA",DAAA-E1CT-JKOP,SHAWNPMH88@YAHOO.COM,4054732662,NORMAN,73069.0,CLEVELAND,,
1839,7,"MCD WELLNESS SOCIETY LLC 
Trade Name: THE GRATEFUL BUD DISPENSARY",DAAA-VYQI-OO11,ADMIN@THEGRATEFULBUD.COM,4052495644,NORMAN,73069.0,CLEVELAND,,
1840,8,"NATIVE HARVEST LLC 
Trade Name:",DAAA-4YG4-0ZIB,MARTYL@BIGREDSPORTS.COM,4052346525,NORMAN,73069.0,CLEVELAND,,
1841,9,"RED DIRT GREEN, LLC. 
Trade Name:",DAAA-EJPM-5GTD,MIDWESTCITYSHAWN@AOL.COM,4055895416,NORMAN,73069.0,CLEVELAND,,
1842,10,"SUGAR LEAF 
Trade Name: SUGAR LEAF",DAAA-4JV6-UEY8,JRJOHN2002@GMAIL.COM,3168060001,NORMAN,73069.0,CLEVELAND,,
1843,11,"THE GREEN JACKPOT LLC 
Trade Name: MEDS & WARES","DAAA-V1QW-
MAKW",THEGREENJACKPOT@GMAIL.COM,4694305384,NORMAN,73069.0,CLEVELAND,,
1844,12,"THE OTHER JOINT LLC, CO. 
Trade Name:",DAAA-NKGF-N0SK,LEEM19952235@GMAIL.COM,4055439193,NORMAN,73069.0,CLEVELAND,,
1845,13,"THE PHARMHOUSE CANNABIS COMPANY LLC 
Trade Name: THE PHARMER'S MARKET ON LINDSEY","DAAA-N1JM-
2WP4",VALLEYGIRLTX@GMAIL.COM,8175210224,NORMAN,73069.0,CLEVELAND,,
1846,14,"THE ROYAL TREE LLC 
Trade Name: EUPHORA MODERN WELLNESS",DAAA-NYLL-0CGW,JJWILDHABER@GMAIL.COM,2066050841,NORMAN,73069.0,CLEVELAND,,
1847,0,"THE SMELLY CLOUD, LLC 
Trade Name:",DAAA-NYYP-CYKQ,MIKEARNETT1@GMAIL.COM,4057670522,NORMAN,73069.0,CLEVELAND,,
1848,1,"VERTICA ORGANICS, LLC 
Trade Name: VERTICA",DAAA-4Y2I-FYA8,"CDCARTER@CRAIGCARTERASSOCIA
TES.COM",4058238107,NORMAN,73069.0,CLEVELAND,,
1849,2,"ZIGGYZ DISPENSARIES LLC 
Trade Name: ZIGGYZ DISPENSARIES",DAAA-NJKF-YYQH,ARMORY13TH@HOTMAIL.COM,4058207912,NORMAN,73069.0,CLEVELAND,,
1850,3,"BELLA FLORES MARIJUANA DISPENSARY LLC 
Trade Name: DANK'S WELLNESS EMPORIUM",DAAA-NYDZ-NTNK,"DANKSWELLNESSNORMAN@GMAIL
.COM",9185045817,NORMAN,73071.0,CLEVELAND,,
1851,4,"BUDDIES CANNABIS LLC 
Trade Name: BUDDIES CANNABIS CO.",DAAA-NYM4-GVBS,CBDWORLDUSA@GMAIL.COM,4055132080,NORMAN,73071.0,CLEVELAND,,
1852,5,"DENT MANAGEMENT, LLC 
Trade Name: TOKELAHOMA'S FINEST",DAAA-FYZT-KJHA,KBEARD1183@GMAIL.COM,4055107444,NORMAN,73071.0,CLEVELAND,,
1853,6,"DESERT HYBRID LLC 
Trade Name: KURE CANNABIS CO.",DAAA-RJCZ-YLZ0,STEVE@NEWCALL.US,4054208230,NORMAN,73071.0,CLEVELAND,,
1854,7,"DISPO, LLC 
Trade Name:",DAAA-NYY0-9Q4Y,GOLDENDOVEOK@GMAIL.COM,2485041852,NORMAN,73071.0,CLEVELAND,,
1855,8,"DIZORY LLC 
Trade Name:","DAAA-EYR5-
HMEW",GREENPLUSMOORE@GMAIL.COM,4059629401,NORMAN,73071.0,CLEVELAND,,
1856,9,"FRIENDLY MARKET, INC. 
Trade Name: FRIENDLY MARKET",DAAA-4KPF-DNDU,FRIENDLY.PARADIGM@GMAIL.COM,4053649898,NORMAN,73071.0,CLEVELAND,,
1857,10,"G.O.A.T. ORGANICS, LLP 
Trade Name: STEEL HOUSE ORGANICS",DAAA-4J9L-ZBI7,KWILBANKS@405METAL.COM,4057011075,NORMAN,73071.0,CLEVELAND,,
1858,11,"GLC NORMAN, LLC 
Trade Name: GREEN LEAF CANNABIS",DAAA-4KVO-ETYW,GREENLEAFCANNACO@GMAIL.COM,4052494675,NORMAN,73071.0,MCCLAIN,,
1859,12,"HILEVATION LLC 
Trade Name: TLC CANNABIS",DAAA-Y3YN-QF4K,HILEVATION@GMAIL.COM,5134315654,NORMAN,73071.0,CLEVELAND,,
1860,13,"KCS, LLC 
Trade Name: THE GRASS SHACK",DAAA-4YJP-P59N,KCAMP46@GMAIL.COM,4054962611,NORMAN,73071.0,CLEVELAND,,
1861,14,"LIT LEAF LLC 
Trade Name:",DAAA-4JVU-4HXG,CSISERVICESOKC@GMAIL.COM,4054569997,NORMAN,73071.0,CLEVELAND,,
1862,0,"MABS MARKET, LLC 
Trade Name: MABS MARKET",DAAA-4JHG-ONKO,"MABSNATURALSOLUTIONS@GMAIL
.COM",4054209013,NORMAN,73071.0,CLEVELAND,,
1863,1,"MR. GREEN LLC 
Trade Name:",DAAA-N1JJ-WFNH,ARABRITO0788.AB@GMAIL.COM,4058218366,NORMAN,73071.0,CLEVELAND,,
1864,2,"THE GAS STATION INC. 
Trade Name: THE GAS STATION INC.-  LIFE ORGANICS",DAAA-N1CU-QK5Y,ADMIN@LIFEORGANICS.NET,9402059069,NORMAN,73071.0,CLEVELAND,,
1865,3,"TRIFECTA FARMS, LLC 
Trade Name: TRIFECTA FARMS, LLC","DAAA-8ZGM-
MDAT",VINCENT1107@AOL.COM,4052231078,NORMAN,73071.0,CLEVELAND,,
1866,4,"UWD OK LLC 
Trade Name: UWD",DAAA-4K8Y-KZF1,UWDOK1@GMAIL.COM,4059239734,NORMAN,73071.0,CLEVELAND,,
1867,5,"BACKDOOR DISPENSARY LLC 
Trade Name: BACKDOOR DISPENSARY",DAAA-TRRY-WART,DOBBINS.C@GMAIL.COM,4054092013,NORMAN,73072.0,CLEVELAND,,
1868,6,"DR. DAVE INC. 
Trade Name: NEXT ELEVATION",DAAA-BPES-EW3S,NEXTELEVATION2@GMAIL.COM,4056305386,NORMAN,73072.0,CLEVELAND,,
1869,7,"GREEN MEDICAL PATIENTS LLC 
Trade Name: GREENDOCTOR 420","DAAA-HWYE-
7WLN",CHRIS@GREENDOC420.COM,2546308556,NORMAN,73072.0,CLEVELAND,,
1870,8,"JHWOK LLC 
Trade Name: GREEN BUFFALO",DAAA-4J0Z-YQZW,JWFISHCITY@GMAIL.COM,4056377272,NORMAN,73072.0,CLEVELAND,,
